Suburb	PostCode	State	BSPname
TUNGKILLO	5236	SA	SA SUBS NEAR 2
APAMURRA	5237	SA	SA SUBS NEAR 2
MILENDELLA	5237	SA	SA SUBS NEAR 2
PALMER	5237	SA	SA SUBS NEAR 2
SANDERSTON	5237	SA	SA SUBS NEAR 2
ANGAS VALLEY	5238	SA	SA SUBS NEAR 2
BIG BEND	5238	SA	SA SUBS NEAR 2
BOLTO	5238	SA	SA SUBS NEAR 2
BOWHILL	5238	SA	SA SUBS NEAR 2
CAURNAMONT	5238	SA	SA SUBS NEAR 2
CLAYPANS	5238	SA	SA SUBS NEAR 2
COWIRRA	5238	SA	SA SUBS NEAR 2
FIVE MILES	5238	SA	SA SUBS NEAR 2
FORSTER	5238	SA	SA SUBS NEAR 2
FRAHNS	5238	SA	SA SUBS NEAR 2
FRAYVILLE	5238	SA	SA SUBS NEAR 2
JULANKA HOLDINGS	5238	SA	SA SUBS NEAR 2
LAKE CARLET	5238	SA	SA SUBS NEAR 2
MANNUM	5238	SA	SA SUBS NEAR 2
NILDOTTIE	5238	SA	SA SUBS NEAR 2
OLD TEAL FLAT	5238	SA	SA SUBS NEAR 2
PELLARING FLAT	5238	SA	SA SUBS NEAR 2
POMPOOTA	5238	SA	SA SUBS NEAR 2
PONDE	5238	SA	SA SUBS NEAR 2
PORT MANNUM	5238	SA	SA SUBS NEAR 2
PUNTHARI	5238	SA	SA SUBS NEAR 2
PURNONG	5238	SA	SA SUBS NEAR 2
PURNONG LANDING	5238	SA	SA SUBS NEAR 2
ROCKY POINT	5238	SA	SA SUBS NEAR 2
TEAL FLAT	5238	SA	SA SUBS NEAR 2
WALKER FLAT	5238	SA	SA SUBS NEAR 2
WALL FLAT	5238	SA	SA SUBS NEAR 2
WONGULLA	5238	SA	SA SUBS NEAR 2
WOODLANE	5238	SA	SA SUBS NEAR 2
YOUNGHUSBAND	5238	SA	SA SUBS NEAR 2
YOUNGHUSBAND HOLDINGS	5238	SA	SA SUBS NEAR 2
LENSWOOD	5240	SA	SA SUBS NEAR 2
LOBETHAL	5241	SA	SA SUBS NEAR 2
BALHANNAH	5242	SA	SA SUBS NEAR 2
OAKBANK	5243	SA	SA SUBS NEAR 2
CHARLESTON	5244	SA	SA SUBS NEAR 2
HARROGATE	5244	SA	SA SUBS NEAR 2
INVERBRACKIE	5244	SA	SA SUBS NEAR 2
MOUNT TORRENS	5244	SA	SA SUBS NEAR 2
WOODSIDE	5244	SA	SA SUBS NEAR 2
HAHNDORF	5245	SA	SA SUBS NEAR 2
PAECHTOWN	5245	SA	SA SUBS NEAR 2
VERDUN	5245	SA	SA SUBS NEAR 2
WOODHOUSE	5246	SA	SA SUBS NEAR 2
BLAKISTON	5250	SA	SA SUBS NEAR 2
LITTLEHAMPTON	5250	SA	SA SUBS NEAR 2
TOTNESS	5250	SA	SA SUBS NEAR 2
BUGLE RANGES	5251	SA	SA SUBS NEAR 2
MOUNT BARKER	5251	SA	SA SUBS NEAR 2
MOUNT BARKER JUNCTION	5251	SA	SA SUBS NEAR 2
MOUNT BARKER SPRINGS	5251	SA	SA SUBS NEAR 2
MOUNT BARKER SUMMIT	5251	SA	SA SUBS NEAR 2
WISTOW	5251	SA	SA SUBS NEAR 2
BRUKUNGA	5252	SA	SA SUBS NEAR 2
DAWESLEY	5252	SA	SA SUBS NEAR 2
HAY VALLEY	5252	SA	SA SUBS NEAR 2
KANMANTOO	5252	SA	SA SUBS NEAR 2
NAIRNE	5252	SA	SA SUBS NEAR 2
ST IVES	5252	SA	SA SUBS NEAR 2
AVOCA DELL	5253	SA	SA SUBS NEAR 2
BRINKLEY	5253	SA	SA SUBS NEAR 2
BURDETT	5253	SA	SA SUBS NEAR 2
CHAPMAN BORE	5253	SA	SA SUBS NEAR 2
ETTRICK	5253	SA	SA SUBS NEAR 2
GIFFORD HILL	5253	SA	SA SUBS NEAR 2
GREENBANKS	5253	SA	SA SUBS NEAR 2
LONG FLAT	5253	SA	SA SUBS NEAR 2
MOBILONG	5253	SA	SA SUBS NEAR 2
MURRAWONG	5253	SA	SA SUBS NEAR 2
MURRAY BRIDGE	5253	SA	SA SUBS NEAR 2
MURRAY BRIDGE EAST	5253	SA	SA SUBS NEAR 2
MURRAY BRIDGE NORTH	5253	SA	SA SUBS NEAR 2
MURRAY BRIDGE SOUTH	5253	SA	SA SUBS NEAR 2
NORTHERN HEIGHTS	5253	SA	SA SUBS NEAR 2
RIVERGLADES	5253	SA	SA SUBS NEAR 2
RIVERGLEN	5253	SA	SA SUBS NEAR 2
ROCKY GULLY	5253	SA	SA SUBS NEAR 2
SUNNYSIDE	5253	SA	SA SUBS NEAR 2
SWANPORT	5253	SA	SA SUBS NEAR 2
TOORA	5253	SA	SA SUBS NEAR 2
WHITE HILL	5253	SA	SA SUBS NEAR 2
WHITE SANDS	5253	SA	SA SUBS NEAR 2
WILLOW BANKS	5253	SA	SA SUBS NEAR 2
WOODS POINT	5253	SA	SA SUBS NEAR 2
CALLINGTON	5254	SA	SA SUBS NEAR 2
CALOOTE	5254	SA	SA SUBS NEAR 2
MONARTO	5254	SA	SA SUBS NEAR 2
MONARTO SOUTH	5254	SA	SA SUBS NEAR 2
MONTEITH	5254	SA	SA SUBS NEAR 2
MURRAY BRIDGE	5254	SA	SA SUBS NEAR 2
MYPOLONGA	5254	SA	SA SUBS NEAR 2
PALLAMANA	5254	SA	SA SUBS NEAR 2
PETWOOD	5254	SA	SA SUBS NEAR 2
ROCKLEIGH	5254	SA	SA SUBS NEAR 2
TEPKO	5254	SA	SA SUBS NEAR 2
ZADOWS LANDING	5254	SA	SA SUBS NEAR 2
ANGAS PLAINS	5255	SA	SA SUBS NEAR 2
BELVIDERE	5255	SA	SA SUBS NEAR 2
BLETCHLEY	5255	SA	SA SUBS NEAR 2
FINNISS	5255	SA	SA SUBS NEAR 2
GEMMELLS	5255	SA	SA SUBS NEAR 2
HARTLEY	5255	SA	SA SUBS NEAR 2
HIGHLAND VALLEY	5255	SA	SA SUBS NEAR 2
LAKE PLAINS	5255	SA	SA SUBS NEAR 2
LANGHORNE CREEK	5255	SA	SA SUBS NEAR 2
MOUNT OBSERVATION	5255	SA	SA SUBS NEAR 2
MULGUNDAWA	5255	SA	SA SUBS NEAR 2
NALPA	5255	SA	SA SUBS NEAR 2
RED CREEK	5255	SA	SA SUBS NEAR 2
SALEM	5255	SA	SA SUBS NEAR 2
SANDERGROVE	5255	SA	SA SUBS NEAR 2
STRATHALBYN	5255	SA	SA SUBS NEAR 2
TOOPERANG	5255	SA	SA SUBS NEAR 2
WILLYAROO	5255	SA	SA SUBS NEAR 2
WOODCHESTER	5255	SA	SA SUBS NEAR 2
CLAYTON BAY	5256	SA	SA SUBS NEAR 2
MILANG	5256	SA	SA SUBS NEAR 2
NURRAGI	5256	SA	SA SUBS NEAR 2
POINT STURT	5256	SA	SA SUBS NEAR 2
TOLDEROL	5256	SA	SA SUBS NEAR 2
ASHVILLE	5259	SA	SA SUBS NEAR 2
JERVOIS	5259	SA	SA SUBS NEAR 2
KEPA	5259	SA	SA SUBS NEAR 2
MALINONG	5259	SA	SA SUBS NEAR 2
NARRUNG	5259	SA	SA SUBS NEAR 2
NATURI	5259	SA	SA SUBS NEAR 2
POINT MCLEAY	5259	SA	SA SUBS NEAR 2
POLTALLOCH	5259	SA	SA SUBS NEAR 2
RAUKKAN	5259	SA	SA SUBS NEAR 2
TAILEM BEND	5259	SA	SA SUBS NEAR 2
WELLINGTON	5259	SA	SA SUBS NEAR 2
WELLINGTON EAST	5259	SA	SA SUBS NEAR 2
ELWOMPLE	5260	SA	SA SUBS NEAR 2
TAILEM BEND	5260	SA	SA SUBS NEAR 2
COOKE PLAINS	5261	SA	SA SUBS NEAR 2
COOMANDOOK	5261	SA	SA SUBS NEAR 2
CULBURRA	5261	SA	SA SUBS NEAR 2
KI KI	5261	SA	SA SUBS NEAR 2
YUMALI	5261	SA	SA SUBS NEAR 2
BINNUM	5262	SA	SA FAR
FRANCES	5262	SA	SA FAR
HYNAM	5262	SA	SA FAR
KYBYBOLITE	5262	SA	SA FAR
COONAWARRA	5263	SA	SA FAR
COORONG	5264	SA	SA SUBS NEAR 2
MENINGIE	5264	SA	SA SUBS NEAR 2
MENINGIE EAST	5264	SA	SA SUBS NEAR 2
MENINGIE WEST	5264	SA	SA SUBS NEAR 2
POLICEMAN POINT	5264	SA	SA SUBS NEAR 2
SALT CREEK	5264	SA	SA SUBS NEAR 2
WALTOWA	5264	SA	SA SUBS NEAR 2
COONALPYN	5265	SA	SA SUBS NEAR 2
FIELD	5265	SA	SA SUBS NEAR 2
BUNBURY	5266	SA	SA SUBS NEAR 2
COLEBATCH	5266	SA	SA SUBS NEAR 2
DEEPWATER	5266	SA	SA SUBS NEAR 2
TINTINARA	5266	SA	SA SUBS NEAR 2
BRIMBAGO	5267	SA	SA FAR
COOMBE	5267	SA	SA FAR
KEITH	5267	SA	SA FAR
LAFFER	5267	SA	SA FAR
MAKIN	5267	SA	SA FAR
MCCALLUM	5267	SA	SA FAR
MOUNT CHARLES	5267	SA	SA FAR
PETHERICK	5267	SA	SA FAR
SHAUGH	5267	SA	SA FAR
SHERWOOD	5267	SA	SA FAR
WILLALOOKA	5267	SA	SA FAR
WIRREGA	5267	SA	SA FAR
BANGHAM	5268	SA	SA FAR
BORDERTOWN	5268	SA	SA FAR
BORDERTOWN SOUTH	5268	SA	SA FAR
CANNAWIGARA	5268	SA	SA FAR
LOWAN VALE	5268	SA	SA FAR
POOGINAGORIC	5268	SA	SA FAR
SENIOR	5268	SA	SA FAR
WESTERN FLAT	5268	SA	SA FAR
CUSTON	5269	SA	SA FAR
PINE HILL	5269	SA	SA FAR
WOLSELEY	5269	SA	SA FAR
BUCKINGHAM	5270	SA	SA FAR
CAREW	5270	SA	SA FAR
KONGAL	5270	SA	SA FAR
MUNDULLA	5270	SA	SA FAR
MUNDULLA WEST	5270	SA	SA FAR
SWEDE FLAT	5270	SA	SA FAR
BOOL LAGOON	5271	SA	SA FAR
CADGEE	5271	SA	SA FAR
JOANNA	5271	SA	SA FAR
KEPPOCH	5271	SA	SA FAR
KOPPAMURRA	5271	SA	SA FAR
LAURIE PARK	5271	SA	SA FAR
LOCHABER	5271	SA	SA FAR
MARCOLLAT	5271	SA	SA FAR
MOUNT LIGHT	5271	SA	SA FAR
MOYHALL	5271	SA	SA FAR
NARACOORTE	5271	SA	SA FAR
PADTHAWAY	5271	SA	SA FAR
SPENCE	5271	SA	SA FAR
STEWART RANGE	5271	SA	SA FAR
STRUAN	5271	SA	SA FAR
THE GAP	5271	SA	SA FAR
WILD DOG VALLEY	5271	SA	SA FAR
WRATTONBULLY	5271	SA	SA FAR
COLES	5272	SA	SA FAR
CONMURRA	5272	SA	SA FAR
FOX	5272	SA	SA FAR
GREENWAYS	5272	SA	SA FAR
LUCINDALE	5272	SA	SA FAR
WOOLUMBOOL	5272	SA	SA FAR
AVENUE RANGE	5273	SA	SA FAR
BLACKFORD	5275	SA	SA FAR
BOATSWAIN POINT	5275	SA	SA FAR
CAPE JAFFA	5275	SA	SA FAR
KEILIRA	5275	SA	SA FAR
KINGSTON SE	5275	SA	SA FAR
MOUNT BENSON	5275	SA	SA FAR
PINKS BEACH	5275	SA	SA FAR
REEDY CREEK	5275	SA	SA FAR
ROSETOWN	5275	SA	SA FAR
SANDY GROVE	5275	SA	SA FAR
TARATAP	5275	SA	SA FAR
TILLEY SWAMP	5275	SA	SA FAR
WANGOLINA	5275	SA	SA FAR
WEST RANGE	5275	SA	SA FAR
WYOMI	5275	SA	SA FAR
BRAY	5276	SA	SA FAR
NORA CREINA	5276	SA	SA FAR
ROBE	5276	SA	SA FAR
COMAUM	5277	SA	SA FAR
GLENROY	5277	SA	SA FAR
MAAOUPE	5277	SA	SA FAR
MONBULLA	5277	SA	SA FAR
NANGWARRY	5277	SA	SA FAR
PENOLA	5277	SA	SA FAR
PLEASANT PARK	5277	SA	SA FAR
TARPEENA	5277	SA	SA FAR
KALANGADOO	5278	SA	SA FAR
KRONGART	5278	SA	SA FAR
MOERLONG	5278	SA	SA FAR
WEPAR	5278	SA	SA FAR
KOORINE	5279	SA	SA FAR
MOUNT BURR	5279	SA	SA FAR
MOUNT MCINTYRE	5279	SA	SA FAR
SHORT	5279	SA	SA FAR
TRIHI	5279	SA	SA FAR
WATTLE RANGE EAST	5279	SA	SA FAR
BEACHPORT	5280	SA	SA FAR
CLAY WELLS	5280	SA	SA FAR
FURNER	5280	SA	SA FAR
GERMAN CREEK	5280	SA	SA FAR
GERMAN FLAT	5280	SA	SA FAR
HATHERLEIGH	5280	SA	SA FAR
KANGAROO INN	5280	SA	SA FAR
MAGAREY	5280	SA	SA FAR
MILLICENT	5280	SA	SA FAR
RENDELSHAM	5280	SA	SA FAR
ROCKY CAMP	5280	SA	SA FAR
SEBASTOPOL	5280	SA	SA FAR
SOUTHEND	5280	SA	SA FAR
TANTANOOLA	5280	SA	SA FAR
THORNLEA	5280	SA	SA FAR
WATTLE RANGE	5280	SA	SA FAR
MOUNT GAMBIER	5290	SA	SA FAR
MOUNT GAMBIER DC	5290	SA	SA FAR
ALLENDALE EAST	5291	SA	SA FAR
BLACKFELLOWS CAVES	5291	SA	SA FAR
BURRUNGULE	5291	SA	SA FAR
CANUNDA	5291	SA	SA FAR
CAPE DOUGLAS	5291	SA	SA FAR
CAROLINE	5291	SA	SA FAR
CARPENTER ROCKS	5291	SA	SA FAR
CAVETON	5291	SA	SA FAR
COMPTON	5291	SA	SA FAR
DISMAL SWAMP	5291	SA	SA FAR
DONOVANS	5291	SA	SA FAR
EIGHT MILE CREEK	5291	SA	SA FAR
GLENBURNIE	5291	SA	SA FAR
GLENCOE	5291	SA	SA FAR
GLENCOE WEST	5291	SA	SA FAR
KONGORONG	5291	SA	SA FAR
MIL-LEL	5291	SA	SA FAR
MINGBOOL	5291	SA	SA FAR
MOORAK	5291	SA	SA FAR
MOUNT GAMBIER	5291	SA	SA FAR
MOUNT GAMBIER EAST	5291	SA	SA FAR
MOUNT GAMBIER WEST	5291	SA	SA FAR
MOUNT SCHANK	5291	SA	SA FAR
NENE VALLEY	5291	SA	SA FAR
OB FLAT	5291	SA	SA FAR
PELICAN POINT	5291	SA	SA FAR
PORT MACDONNELL	5291	SA	SA FAR
RACECOURSE BAY	5291	SA	SA FAR
SQUARE MILE	5291	SA	SA FAR
SUTTONTOWN	5291	SA	SA FAR
WANDILO	5291	SA	SA FAR
WORROLONG	5291	SA	SA FAR
WYE	5291	SA	SA FAR
YAHL	5291	SA	SA FAR
CARCUMA	5301	SA	SA SUBS NEAR 2
GERANIUM	5301	SA	SA SUBS NEAR 2
JABUK	5301	SA	SA SUBS NEAR 2
MOORLANDS	5301	SA	SA SUBS NEAR 2
NETHERTON	5301	SA	SA SUBS NEAR 2
PARRAKIE	5301	SA	SA SUBS NEAR 2
PEAKE	5301	SA	SA SUBS NEAR 2
SHERLOCK	5301	SA	SA SUBS NEAR 2
WILKAWATT	5301	SA	SA SUBS NEAR 2
LAMEROO	5302	SA	SA SUBS NEAR 2
NGARKAT	5302	SA	SA SUBS NEAR 2
PARILLA	5303	SA	SA SUBS NEAR 2
KRINGIN	5304	SA	SA SUBS NEAR 2
PEEBINGA	5304	SA	SA SUBS NEAR 2
PINNAROO	5304	SA	SA SUBS NEAR 2
WYNARKA	5306	SA	SA SUBS NEAR 2
KAROONDA	5307	SA	SA SUBS NEAR 2
KARTE	5307	SA	SA SUBS NEAR 2
KULKAMI	5307	SA	SA SUBS NEAR 2
MARAMA	5307	SA	SA SUBS NEAR 2
MOOTATUNGA	5307	SA	SA SUBS NEAR 2
COPEVILLE	5308	SA	SA SUBS NEAR 2
GALGA	5308	SA	SA SUBS NEAR 2
KALYAN	5308	SA	SA SUBS NEAR 2
MANTUNG	5308	SA	SA SUBS NEAR 2
MERCUNDA	5308	SA	SA SUBS NEAR 2
PERPONDA	5308	SA	SA SUBS NEAR 2
BORRIKA	5309	SA	SA SUBS NEAR 2
HALIDON	5309	SA	SA SUBS NEAR 2
MINDARIE	5309	SA	SA SUBS NEAR 2
SANDALWOOD	5309	SA	SA SUBS NEAR 2
CALIPH	5310	SA	SA SUBS NEAR 2
WANBI	5310	SA	SA SUBS NEAR 2
ALAWOONA	5311	SA	SA FAR
BILLIATT	5311	SA	SA FAR
BUGLE HUT	5311	SA	SA FAR
MAGGEA	5311	SA	SA FAR
MALPAS	5311	SA	SA FAR
MERIBAH	5311	SA	SA FAR
PARUNA	5311	SA	SA FAR
SCHELL WELL	5311	SA	SA FAR
TALDRA	5311	SA	SA FAR
TAPLAN	5311	SA	SA FAR
VEITCH	5311	SA	SA FAR
WOODLEIGH	5311	SA	SA FAR
WUNKAR	5311	SA	SA FAR
BEATTY	5320	SA	SA FAR
BEAUMONTS	5320	SA	SA FAR
BRENDA PARK	5320	SA	SA FAR
BUNDEY	5320	SA	SA FAR
EBA	5320	SA	SA FAR
LINDLEY	5320	SA	SA FAR
MAUDE	5320	SA	SA FAR
MORGAN	5320	SA	SA FAR
MORPHETTS FLAT	5320	SA	SA FAR
MURBKO	5320	SA	SA FAR
NORTH WEST BEND	5320	SA	SA FAR
STUART	5320	SA	SA FAR
WOMBATS REST	5320	SA	SA FAR
CADELL	5321	SA	SA FAR
CADELL LAGOON	5321	SA	SA FAR
GOLDEN HEIGHTS	5322	SA	SA FAR
QUALCO	5322	SA	SA FAR
RAMCO	5322	SA	SA FAR
RAMCO HEIGHTS	5322	SA	SA FAR
SUNLANDS	5322	SA	SA FAR
BOOLGUN	5330	SA	SA FAR
DEVLINS POUND	5330	SA	SA FAR
GOOD HOPE LANDING	5330	SA	SA FAR
HOLDER	5330	SA	SA FAR
HOLDER SIDING	5330	SA	SA FAR
KANNI	5330	SA	SA FAR
LOWBANK	5330	SA	SA FAR
MARKARANKA	5330	SA	SA FAR
OVERLAND CORNER	5330	SA	SA FAR
POOGINOOK	5330	SA	SA FAR
STOCKYARD PLAIN	5330	SA	SA FAR
TAYLORVILLE	5330	SA	SA FAR
WAIKERIE	5330	SA	SA FAR
WIGLEY FLAT	5330	SA	SA FAR
WOOLPUNDA	5330	SA	SA FAR
KINGSTON ON MURRAY	5331	SA	SA FAR
MOOROOK	5332	SA	SA FAR
MOOROOK SOUTH	5332	SA	SA FAR
WAPPILKA	5332	SA	SA FAR
YINKANIE	5332	SA	SA FAR
BOOKPURNONG	5333	SA	SA FAR
LOXTON	5333	SA	SA FAR
LOXTON NORTH	5333	SA	SA FAR
NEW RESIDENCE	5333	SA	SA FAR
PATA	5333	SA	SA FAR
PYAP	5333	SA	SA FAR
PYAP WEST	5333	SA	SA FAR
MUNDIC CREEK	5340	SA	SA FAR
MURTHO	5340	SA	SA FAR
PARINGA	5340	SA	SA FAR
PIKE RIVER	5340	SA	SA FAR
WONUARRA	5340	SA	SA FAR
YAMBA	5340	SA	SA FAR
CHAFFEY	5341	SA	SA FAR
COOLTONG	5341	SA	SA FAR
CRESCENT	5341	SA	SA FAR
OLD CALPERUM	5341	SA	SA FAR
RENMARK	5341	SA	SA FAR
RENMARK NORTH	5341	SA	SA FAR
RENMARK SOUTH	5341	SA	SA FAR
RENMARK WEST	5341	SA	SA FAR
MONASH	5342	SA	SA FAR
BERRI	5343	SA	SA FAR
GERARD	5343	SA	SA FAR
GURRA GURRA	5343	SA	SA FAR
KATARAPKO	5343	SA	SA FAR
LYRUP	5343	SA	SA FAR
WINKIE	5343	SA	SA FAR
GLOSSOP	5344	SA	SA FAR
BARMERA	5345	SA	SA FAR
LOVEDAY	5345	SA	SA FAR
SPECTACLE LAKE	5345	SA	SA FAR
COBDOGLA	5346	SA	SA FAR
ROSEDALE	5350	SA	SA SUBS NEAR 1
SANDY CREEK	5350	SA	SA SUBS NEAR 1
ALTONA	5351	SA	SA SUBS NEAR 1
BAROSSA GOLDFIELDS	5351	SA	SA SUBS NEAR 1
COCKATOO VALLEY	5351	SA	SA SUBS NEAR 1
LYNDOCH	5351	SA	SA SUBS NEAR 1
MOUNT CRAWFORD	5351	SA	SA SUBS NEAR 1
PEWSEY VALE	5351	SA	SA SUBS NEAR 1
WILLIAMSTOWN	5351	SA	SA SUBS NEAR 1
BETHANY	5352	SA	SA SUBS NEAR 1
GOMERSAL	5352	SA	SA SUBS NEAR 1
KRONDORF	5352	SA	SA SUBS NEAR 1
ROWLAND FLAT	5352	SA	SA SUBS NEAR 1
STONE WELL	5352	SA	SA SUBS NEAR 1
TANUNDA	5352	SA	SA SUBS NEAR 1
VINE VALE	5352	SA	SA SUBS NEAR 1
ANGASTON	5353	SA	SA SUBS NEAR 1
BLACK HILL	5353	SA	SA SUBS NEAR 1
CAMBRAI	5353	SA	SA SUBS NEAR 1
FLAXMAN VALLEY	5353	SA	SA SUBS NEAR 1
KEYNETON	5353	SA	SA SUBS NEAR 1
KONGOLIA	5353	SA	SA SUBS NEAR 1
MOCULTA	5353	SA	SA SUBS NEAR 1
MOUNT MCKENZIE	5353	SA	SA SUBS NEAR 1
PENRICE	5353	SA	SA SUBS NEAR 1
SEDAN	5353	SA	SA SUBS NEAR 1
TOWITTA	5353	SA	SA SUBS NEAR 1
BAKARA	5354	SA	SA SUBS NEAR 1
BAKARA WELL	5354	SA	SA SUBS NEAR 1
FISHER	5354	SA	SA SUBS NEAR 1
GREENWAYS LANDING	5354	SA	SA SUBS NEAR 1
LANGS LANDING	5354	SA	SA SUBS NEAR 1
MARKS LANDING	5354	SA	SA SUBS NEAR 1
NAIDIA	5354	SA	SA SUBS NEAR 1
PUNYELROO	5354	SA	SA SUBS NEAR 1
SUNNYDALE	5354	SA	SA SUBS NEAR 1
SWAN REACH	5354	SA	SA SUBS NEAR 1
DAVEYSTON	5355	SA	SA SUBS NEAR 1
EBENEZER	5355	SA	SA SUBS NEAR 1
LIGHT PASS	5355	SA	SA SUBS NEAR 1
MARANANGA	5355	SA	SA SUBS NEAR 1
MOPPA	5355	SA	SA SUBS NEAR 1
NURIOOTPA	5355	SA	SA SUBS NEAR 1
SEPPELTSFIELD	5355	SA	SA SUBS NEAR 1
STOCKWELL	5355	SA	SA SUBS NEAR 1
ANNADALE	5356	SA	SA SUBS NEAR 1
DUTTON	5356	SA	SA SUBS NEAR 1
DUTTON EAST	5356	SA	SA SUBS NEAR 1
SANDLETON	5356	SA	SA SUBS NEAR 1
ST KITTS	5356	SA	SA SUBS NEAR 1
STEINFELD	5356	SA	SA SUBS NEAR 1
TRURO	5356	SA	SA SUBS NEAR 1
BLANCHETOWN	5357	SA	SA FAR
MCBEAN POUND	5357	SA	SA FAR
NEW WELL	5357	SA	SA FAR
NOTTS WELL	5357	SA	SA FAR
PAISLEY	5357	SA	SA FAR
GREENOCK	5360	SA	SA SUBS NEAR 1
NAIN	5360	SA	SA SUBS NEAR 1
MORN HILL	5371	SA	SA SUBS NEAR 1
ROSEWORTHY	5371	SA	SA SUBS NEAR 1
SHEA-OAK LOG	5371	SA	SA SUBS NEAR 1
TEMPLERS	5371	SA	SA SUBS NEAR 1
FREELING	5372	SA	SA SUBS NEAR 1
ALLENDALE NORTH	5373	SA	SA SUBS NEAR 1
BAGOT WELL	5373	SA	SA SUBS NEAR 1
BETHEL	5373	SA	SA SUBS NEAR 1
FORDS	5373	SA	SA SUBS NEAR 1
HAMILTON	5373	SA	SA SUBS NEAR 1
KAPUNDA	5373	SA	SA SUBS NEAR 1
KOONUNGA	5373	SA	SA SUBS NEAR 1
ST JOHNS	5373	SA	SA SUBS NEAR 1
AUSTRALIA PLAINS	5374	SA	SA SUBS NEAR 1
BOWER	5374	SA	SA SUBS NEAR 1
BROWNLOW	5374	SA	SA SUBS NEAR 1
BUCHANAN	5374	SA	SA SUBS NEAR 1
EUDUNDA	5374	SA	SA SUBS NEAR 1
FRANKTON	5374	SA	SA SUBS NEAR 1
HAMPDEN	5374	SA	SA SUBS NEAR 1
HANSBOROUGH	5374	SA	SA SUBS NEAR 1
JULIA	5374	SA	SA SUBS NEAR 1
MOUNT MARY	5374	SA	SA SUBS NEAR 1
NEALES FLAT	5374	SA	SA SUBS NEAR 1
NGAPALA	5374	SA	SA SUBS NEAR 1
PEEP HILL	5374	SA	SA SUBS NEAR 1
POINT PASS	5374	SA	SA SUBS NEAR 1
SUTHERLANDS	5374	SA	SA SUBS NEAR 1
BRADY CREEK	5381	SA	SA SUBS NEAR 1
BRIGHT	5381	SA	SA SUBS NEAR 1
EMU DOWNS	5381	SA	SA SUBS NEAR 1
GERANIUM PLAINS	5381	SA	SA SUBS NEAR 1
HALLELUJAH HILLS	5381	SA	SA SUBS NEAR 1
ROBERTSTOWN	5381	SA	SA SUBS NEAR 1
ROCKY PLAIN	5381	SA	SA SUBS NEAR 1
WORLDS END	5381	SA	SA SUBS NEAR 1
WORLDS END CREEK	5381	SA	SA SUBS NEAR 1
MAGDALA	5400	SA	SA SUBS NEAR 1
PINKERTON PLAINS	5400	SA	SA SUBS NEAR 1
WASLEYS	5400	SA	SA SUBS NEAR 1
WOOLSHEDS	5400	SA	SA SUBS NEAR 1
ALMA	5401	SA	SA SUBS NEAR 1
HAMLEY BRIDGE	5401	SA	SA SUBS NEAR 1
SALTER SPRINGS	5401	SA	SA SUBS NEAR 1
LINWOOD	5410	SA	SA SUBS NEAR 1
STOCKPORT	5410	SA	SA SUBS NEAR 1
GILES CORNER	5411	SA	SA SUBS NEAR 1
TARLEE	5411	SA	SA SUBS NEAR 1
NAVAN	5412	SA	SA SUBS NEAR 1
RHYNIE	5412	SA	SA SUBS NEAR 1
RIVERTON	5412	SA	SA SUBS NEAR 1
WOOLSHED FLAT	5412	SA	SA SUBS NEAR 1
APOINGA	5413	SA	SA SUBS NEAR 1
BLACK SPRINGS	5413	SA	SA SUBS NEAR 1
MARRABEL	5413	SA	SA SUBS NEAR 1
SADDLEWORTH	5413	SA	SA SUBS NEAR 1
STEELTON	5413	SA	SA SUBS NEAR 1
TARNMA	5413	SA	SA SUBS NEAR 1
TOTHILL BELT	5413	SA	SA SUBS NEAR 1
TOTHILL CREEK	5413	SA	SA SUBS NEAR 1
WATERLOO	5413	SA	SA SUBS NEAR 1
MANOORA	5414	SA	SA FAR
MINTARO	5415	SA	SA FAR
STANLEY	5415	SA	SA FAR
FARRELL FLAT	5416	SA	SA FAR
PORTER LAGOON	5416	SA	SA FAR
BALDINA	5417	SA	SA FAR
BOOBOROWIE	5417	SA	SA FAR
BURRA	5417	SA	SA FAR
BURRA EASTERN DISTRICTS	5417	SA	SA FAR
GUM CREEK	5417	SA	SA FAR
HANSON	5417	SA	SA FAR
KOONOONA	5417	SA	SA FAR
LEIGHTON	5417	SA	SA FAR
MONGOLATA	5417	SA	SA FAR
NORTH BOOBOROWIE	5417	SA	SA FAR
COLLINSVILLE	5418	SA	SA FAR
MOUNT BRYAN	5418	SA	SA FAR
CANOWIE	5419	SA	SA FAR
HALLETT	5419	SA	SA FAR
MOUNT BRYAN EAST	5419	SA	SA FAR
PINE CREEK	5419	SA	SA FAR
ULOOLOO	5419	SA	SA FAR
WILLALO	5419	SA	SA FAR
WONNA	5419	SA	SA FAR
CANOWIE BELT	5420	SA	SA FAR
WHYTE YARCOWIE	5420	SA	SA FAR
FRANKLYN	5421	SA	SA FAR
TEROWIE	5421	SA	SA FAR
CAVENAGH	5422	SA	SA FAR
DAWSON	5422	SA	SA FAR
ERSKINE	5422	SA	SA FAR
HARDY	5422	SA	SA FAR
MANNANARIE	5422	SA	SA FAR
MINVALARA	5422	SA	SA FAR
OODLA WIRRA	5422	SA	SA FAR
PARATOO	5422	SA	SA FAR
PARNAROO	5422	SA	SA FAR
PETERBOROUGH	5422	SA	SA FAR
SUNNYBRAE	5422	SA	SA FAR
UCOLTA	5422	SA	SA FAR
